Date,Text_clean,Sentiment
2020-09-11,Looks like smart money is buying up value in RXT SSSS CLSK  pumped  for VERI conference next week,positive
2020-09-11,XDSL mPhase Technologies XDSL Sees Continued Improvement in Key Business UnitsVERI NVDA SPLK SNPS CRN QIK BRN NFLX DE GOOG AAPL CRM AAPLCoronaVirus Covid19 Covid19Vaccine Covid19Cure CoronaVirusCure CoronaVirusVaccine,positive
2020-09-11,JaxCapital Why are you bullish on veri Im waiting for more confirmation on the chart,positive
2020-09-11,Adding more to positions in rkt rxt plug nndm gevo nok Looking for veri to hold these levels before increasing positionTook profits on canf willing to reposition at the right priceLooking to start positions in zi and cdna,positive
2020-09-11,Veritone Executives to Lead Sessions at Cognilyticas Data For AI Virtual Conference VERI VERI ,positive
2020-09-11,VERI Veritone Executives to Lead Sessions at Cognilyticas Data For AI Virtual Conference ,positive
2020-09-10,VERI  Veritone VERI Investor Presentation  Slideshow  finance investing stockmarket,positive
2020-09-10,Took a starter position in veri  730,positive
2020-09-10,Rose Above Previous Days High today FNGO IWF AYI TNET IEUR PKI DPZ OTEX WPM JNUG GPL EFOI XBI SNX VERI GAN VSLR ZNGA MTUM EL  ,positive
2020-09-10,I would rather see folks in the mindset of Ill never sell a share of this company  My last companies of interest CLSK and UAVS have paid well now Ill never sell and let the market have its fun  VERI is next Started last week and will end dec 31 2020,negative
2020-09-10,VERI exciting news Cant wait to listen in  Definitely think this company has one of the leanest business models Ive seen and stamped some serious relationships ,positive
2020-09-10,VERI Veritone Executives to Lead Sessions at Cognilyticas Data For AI Virtual Conference ,positive
2020-09-10,VERI leading online conference about its AI,positive
2020-09-10,VERI 15s delayed Issued Press Release on September 10 080000 Veritone Executives to Lead Sessions at Cognilyticas Data For AI Virtual Conference ,negative
2020-09-09,Update to these Coins 2020 s to Gain to 2020 peaksSTEEMSOLVESPNDNLGFLOMTLDCRMERVERIOKTUBEAll of these have HUGE UpsidesThats the UPDATE ,positive
2020-09-09, any thoughts on VERI via their chartDone banging table on VERI  deals with DOJ DOD regional US Utility NBC FOX CBS HBO Bloomberg San Francisco 49ers dont be late to the party Ill be here dancing by myself JaxCapital,negative
2020-09-09,Done banging table on VERI  deals with DOJ DOD regional US Utility NBC FOX CBS HBO Bloomberg San Francisco 49ers dont be late to the party Ill be here dancing by myself,negative
2020-09-09,VERI started a swing here after a long slow selloff stop just below 7 I think it mostly speaks for its self if 7 doesnt hold it very well could see 55 ,positive
2020-09-09,I can officially say that CLSK has a competitor  VERI Im buying both to benefit in the new energy paradigm where it flows in two directions and has predictive management  Competition is always welcome although cleanspark has quite the head start,positive
2020-09-09,Rose Above Previous Days High today SAM MSEX HSTO BDCY RACE HTY HUIZ HWBK HWCPZ HYACU GMBL VERI ABBV IMLP INBKL IRIX ITIC TQQQ IVH RLGY  ,positive
2020-09-09,VERI nice support over 8 and swing trade is on,positive
2020-09-09,VERI giving support here JMIA would like a nice pullback to size in a lil more,positive
2020-09-09,JMIA and VERI similar setups liking them for a bounce off bottom swing trade setup,positive
2020-09-09,VERI long at 751,positive
2020-09-09,Someone just grabbed 50k shares VERI prior to their fireside chat at 1115  ,positive
2020-09-08,ITOX will run 1000 MINIMUM OVERSOLD DGTW VIZC HIHI GNCP ISBG VPOR PDPR IGEX BBDA TCEL VRUS ACB CBBT ASTI BYND FARE LAHO BCND BGFT TTCM AMRN PWDY DLCR  ssnt blin toca hoth titn veri cerc aamc fv twtr fb pop uhb hed ehd esd rwlk M ,negative
2020-09-08,I hope VERI announces their energy partner for AI applications to the grid at the fireside chats Anticipation is killing me,negative
2020-09-08,Veritone Inc VERI Expected to Announce Quarterly Sales of 1439 Million  markets,positive
2020-09-08,Veritone Inc VERI Expected to Announce Quarterly Sales of 1439 Million  stocks,positive
2020-09-08,1439 Million in Sales Expected for Veritone Inc VERI This Quarter ,positive
2020-09-08,Veritone Inc VERI Expected to Announce Quarterly Sales of 1439 Million   investingnews,positive
2020-09-08,Veritone Inc VERI Expected to Announce Quarterly Sales of 1439 Million ,positive
2020-09-08,Fri 9420 weakest final 30min close Min 5 amp Vol 750K Opt Min Vol 500 in any strike APT NVTA DOMO RKT TRIL CLSK NLS API EXPI TWLO ANGI COUP DOCU AMKR TGTX ARCT AVGO UTZ VERI VRM TSLA CORT PINS FVRR AAOI ACB SPWH VEEV YEXT GKOS MSFT PD SMAR ,negative
2020-09-07,Veritone VERI  Investment Analysts Weekly Ratings Changes  markets,positive
2020-09-07,Veritone VERI  Investment Analysts Weekly Ratings Changes  stocks,positive
2020-09-07, Verified 3594 loss in VERI ,negative
2020-09-07,GFIN todayWe will see if starting these new positions instead of averaging down some red positions  TDOC VERI NET and MANY more is a good decision or notThese three  new positions are ,negative
2020-09-07,VERI  new alert at   stocks daytrading  NYSE NASDAQ market 2354,positive
2020-09-07,VERI  new alert at   stocks daytrading  NYSE NASDAQ market 2353,positive
2020-09-07,Veritone VERI Rating Lowered to Hold at Zacks Investment Research ,negative
2020-09-07,Veritone VERI Rating Lowered to Hold at Zacks Investment Research ,negative
2020-09-07,Veritone VERI Lowered to Hold at Zacks Investment Research ,neutral
2020-09-07,Veritone Inc VERI Expected to Post Earnings of 020 Per Share  markets,positive
2020-09-07,Veritone Inc VERI Expected to Post Earnings of 020 Per Share  stocks,positive
2020-09-07,Veritone Inc VERI Expected to Post Earnings of 020 Per Share  markets,positive
2020-09-06,Veritone VERI Cut to Hold at Zacks Investment Research  ,positive
2020-09-06, VERI  maaaybe if you keep it tight here but looks like its in trouble I think growth kinda plateaued here over the last year so they gotta get their act together a bit ,negative
2020-09-05,ValuEngine Downgrades Veritone VERI to Hold ,negative
2020-09-05,ValuEngine Downgrades Veritone VERI to Hold   markets,negative
2020-09-05,Veritone VERI Rating Lowered to Hold at Zacks Investment Research ,negative
2020-09-05,Veritone VERI Downgraded by Zacks Investment Research to Hold ,negative
2020-09-05,Cap What do you think about VERI,positive
2020-09-04,Great news for AI affiliate of Microsoft VERI that MSFT retained the Jedi contract ,positive
2020-09-04,VERI  new alert at   stocks daytrading  NYSE NASDAQ market 1486,positive
2020-09-04,Veritone VERI Lowered to Hold at Zacks Investment Research ,neutral
2020-09-04,Veritone VERI Lowered to Hold at Zacks Investment Research   markets,positive
2020-09-04,What am I buying in weeks like this  RXT CLSK SSSS and more VERI calls  Greedy while others are fearful indeed,negative
2020-09-04,Top Stock Gainers FFG KCAC KCAC KCAC VVPR Top Stock Decliners OXM FLGT SYRS VERI FLDM ,negative
2020-09-04,1053 Pops GP 69 NIO 65 VERI 46 SPPI 41 LCA 40 FNGU 38 SHLL 36,positive
2020-09-04,Veritone VERI Downgraded by ValuEngine ,negative
2020-09-04,Veritone VERI Downgraded to Hold at ValuEngine ,negative
2020-09-04,Veritone VERI Downgraded by ValuEngine  ,negative
2020-09-04,VERI  new alert at   stocks daytrading  NYSE NASDAQ market 2654,positive
2020-09-04,Veritone VERI Trading Down 117  markets,negative
2020-09-04,Veritone VERI Trading Down 117  stocks,negative
2020-09-03, Absolutely Two of my favorite in this space are VERI and CLSK,positive
2020-09-03,ITOX will run 1000 MINIMUM OVERSOLD DGTW VIZC HIHI GNCP ISBG VPOR PDPR IGEX BBDA TCEL VRUS ACB CBBT ASTI BYND FARE LAHO BCND BGFT TTCM AMRN PWDY DLCR  ssnt blin toca hoth titn veri cerc aamc fv twtr fb pop uhb hed ehd esd rwlk M ,negative
2020-09-03,AKBA down 72 OVERREACTION GONNA BOUNCE HARDDGTW VIZC HIHI GNCP ISBG VPOR PDPR IGEX BBDA TCEL VRUS ACB CBBT ASTI BYND FARE LAHO BCND BGFT TTCM AMRN PWDY DLCR  ssnt blin toca hoth titn veri cerc aamc fv twtr fb pop uhb hed ehd esd rwlk ,negative
2020-09-03,Veritone VERI Trading 10 Higher ,positive
2020-09-03,Veritone VERI Trading Up 10   markets,positive
2020-09-03,Veritone VERI Trading 10 Higher ,positive
2020-09-03,ACST at 52WKLOW Bouncing afterhours money DGTW VIZC HIHI GNCP ISBG VPOR PDPR IGEX BBDA TCEL VRUS ACB CBBT ASTI BYND FARE LAHO BCND BGFT TTCM AMRN PWDY DLCR  ssnt blin toca hoth titn veri cerc aamc fv twtr fb pop uhb hed ehd esd rwlk ,negative
2020-09-03,Veritone VERI Stock Rating Lowered by ValuEngine ,negative
2020-09-03,VERI  new alert at   stocks daytrading  NYSE NASDAQ market 2237,positive
2020-09-03,VERI  new alert at   stocks daytrading  NYSE NASDAQ market 2223,positive
2020-09-03,Veritone VERI Stock Rating Lowered by ValuEngine   investingnews,negative
2020-09-03,Veritone VERI Stock Rating Lowered by ValuEngine ,negative
2020-09-03,Veritone VERI Downgraded to Hold at ValuEngine ,negative
2020-09-02,ACST at 52WKLOW Bouncing afterhours money DGTW VIZC HIHI GNCP ISBG VPOR PDPR IGEX BBDA TCEL VRUS ACB CBBT ASTI BYND FARE LAHO BCND BGFT TTCM AMRN PWDY DLCR  ssnt blin toca hoth titn veri cerc aamc fv twtr fb pop uhb hed ehd esd rwlk ,negative
2020-09-02,VERI  why is nobody talking about thisUS energy grid company partnership Im trying to find out who NBC CBS DOD DOJ and Microsoft IMAGINE AI and microgrid in one stock This is it,negative
2020-09-02,VERI 618 fibs,positive
2020-09-02,NAFS TeleMedDGTW VIZC HIHI GNCP ISBG VPOR PDPR IGEX BBDA TCEL VRUS ACB CBBT ASTI BYND FARE LAHO BCND BGFT TTCM AMRN PWDY DLCR  ssnt blin toca hoth titn veri cerc aamc fv twtr fb pop uhb hed ehd esd rwlk  ,negative
2020-09-02,ITOX will run 1000 MINIMUM OVERSOLD DGTW VIZC HIHI GNCP ISBG VPOR PDPR IGEX BBDA TCEL VRUS ACB CBBT ASTI BYND FARE LAHO BCND BGFT TTCM AMRN PWDY DLCR  ssnt blin toca hoth titn veri cerc aamc fv twtr fb pop uhb hed ehd esd rwlk M ,negative
2020-09-02,Rose Above Previous Days High today SERV RRR ROG VERI HII UUP KDP AQST SMTS VXUS BX SLQT BLMN DECK EPC STMP OTEX AVAL WM EWY  ,positive
2020-09-02,SIRC to acquire another solar sales company projecting even more revenue increases additional 6 million per monthSolar DayTrader HEMP VERI HDSN,positive
2020-09-02,TD BUY VERI at 910 Supp 827 Resis 1117 R35  HiLo 43 T1Y 14 buy 24 fwdPE 138 DIV NA Veritone  stocks trading finance market  ,positive
2020-09-02,Category Overview of stocks I trackSoftware 529 60 of 64 Up gt5 ZM DOCU CRWD PD ZUO APPS ZS API VERI DOMO RIOT ZEN RNG JAMF DT TWOU TENB AVLR LPSN PING NCNO COUPChina 395 27 of 31 Up gt5 LI GSX API BILI DAO VNET TAL NIO1 of 5 ,positive
2020-09-01,VERI  new alert at   stocks daytrading  NYSE NASDAQ market 1729,positive
2020-09-01,Veritone VERI Shares Up 10  markets,positive
2020-09-01,Veritone VERI Shares Up 10  stocks,positive
2020-09-01,Veritone VERI Shares Up 10  markets,positive
2020-09-01,Nice day here Sold 14 of my KIRK SQ WKHS positions Took NFLX  53978 VERI  868 common On the options side took MGM 16 oct 25c  125 and CLDR 11 Sept 15c  113 Got stopped out of UPS,positive
2020-09-01,Certainly will be an interesting fireside chat Ill be tuning in VERI JaxCap ,positive
2020-09-01,VERI new renewable energy customer massive increase in gov contracts SaaS solutions revenue seeing some serious growth ,positive
2020-09-01,VERI nice so far,positive
2020-09-01,VERI love when Im researching a stock and this is my result for twitter feeds Truly first to the party ,positive
2020-09-01,JMIA VERI looking for bottoms,negative
2020-09-01,Rose Above Previous Days High today PCEF KBNT KBLM KFFB LEGH LFACU LGL SI LMRKP CAAS GOOGL HZN MCI CIGI MINDP MLAB VERI NBN NICK NOVS  ,positive
2020-09-01,Not many looking at it but VERI is a company Im impressed by in terms of value Been buying for some time and just picked up some September calls,positive
2020-09-01,ITOX will run 1000 MINIMUM OVERSOLD DGTW VIZC HIHI GNCP ISBG VPOR PDPR IGEX BBDA TCEL VRUS ACB CBBT ASTI BYND FARE LAHO BCND BGFT TTCM AMRN PWDY DLCR  ssnt blin toca hoth titn veri cerc aamc fv twtr fb pop uhb hed ehd esd rwlk M ,negative
2020-09-01,FORM 8K PressNews Current Report recently SEC filed  VERI Veritone Inc  ,positive
2020-09-01,VERI  8K  Veritone   1 Sep 1206pm Departure of Directors or Certain Officers Election of DirectorsVERI 8K Veritone News,negative
2020-09-01,VERI  Veritone files form 8K  Departure of Directors or Certain Officers Election of Directors Appointment of Certain Officers Compensatory Arrangements of Certain Officers Financial Statements and Exhibits   8K ,positive
2020-09-01,VERI 15s delayed filed form 8K on September 01 120658 Item502 Departure of Election 0f Officers or Compensatory Arrangements ,negative
2020-09-01,VERI NASDAQ  8K  Veritone Inc  BA00  BidAsk Size00  Volume201554  AverageVol695127  Outstanding0 ,positive
2020-09-01,RSPI OVERSOLD GETTING LOADED 52WKH 86 DGTW VIZC HIHI GNCP ISBG VPOR PDPR IGEX BBDA TCEL VRUS ACB CBBT ASTI BYND FARE LAHO BCND BGFT TTCM AMRN PWDY DLCR  ssnt blin toca hoth titn veri cerc aamc fv twtr fb pop uhb hed ehd esd rwlk ,negative
2020-09-01,Topped up veri and tilsI am confused about the current tils share price Co has an awesome pipeline Anyway lets see ,positive
2020-09-01,StockTwits Trending Alert Trading recent interest in VERITONE INC COMMON STOCKVERI ,positive
2020-09-01, esta burbuja defi me recuerda a la burbuja ico de 2017 con un montn de proyectos que volaban y hoy son considerados scam por ejemplo veri,negative
2020-09-01,TrendFollowing TOP10 WK 36 SELL GLOBAL  1467TW ALT VERI 3661TW HOLX  BVXV RENN    ,positive
2020-09-01,F SMS via  Dataklla FI Insynshandel verisec SE0006343950 veri verisec ,negative
2020-09-01,TrendFollowing TOP10 WK 36 SELL US  ALT VERI HOLX BVXV RENN ACMR CWH OPK LRN BLNK  ,positive
2020-09-01,Small portfolio shuffle Added 3k cashSold PYPAL trimmed MSFTNew positions NET NIO FSLYTopped up TSLA AAPL VERIPF 154 yesterday which is great as FX fees for the above added up PF 3247 YTD veritone positon is 34  will average down Still a LTH,positive
2020-09-01,VERINew Insider Filing on Veritone IncsCEO Chairman of the BoardCHAD STEELBERG,negative
2020-09-01,VERI Veritone to Participate at the DA Davidson 19th Annual Software amp Internet Conference ,positive
2020-08-31,VERINew Insider Filing on Veritone IncsPresidentRYAN STEELBERG,negative
2020-08-31,VERI 15s delayed filed SEC form 4 President Steelberg Ryan Transacted Derivative Securities between 20200827 and 20200827  ,negative
2020-08-31,VERI 15s delayed filed SEC form 4 CEO Chairman of the Board Steelberg Chad Transacted Derivative Securities between 20200827 and 20200827  ,negative
2020-08-31,ITOX will run 1000 MINIMUM OVERSOLD DGTW VIZC HIHI GNCP ISBG VPOR PDPR IGEX BBDA TCEL VRUS ACB CBBT ASTI BYND FARE LAHO BCND BGFT TTCM AMRN PWDY DLCR  ssnt blin toca hoth titn veri cerc aamc fv twtr fb pop uhb hed ehd esd rwlk M ,negative
2020-08-31,VERI volume incoming,positive
2020-08-31,NAKD bouncing premarket NO REVERSE SPLITDGTW VIZC HIHI GNCP ISBG VPOR PDPR IGEX BBDA TCEL VRUS ACB CBBT ASTI BYND FARE LAHO BCND BGFT TTCM AMRN PWDY DLCR  ssnt blin toca hoth titn veri cerc aamc fv twtr fb pop uhb hed ehd esd rwlk ,negative
2020-08-31,Veritone to Participate at the DA Davidson 19th Annual Software amp Internet Conference VERI ,positive
2020-08-31,VERI Veritone to Participate at the DA Davidson 19th Annual Software amp Internet Conference ,positive
2020-08-31,VERI 15s delayed Issued Press Release on August 31 070500 Veritone to Participate at the DA Davidson 19th Annual Software ampamp Internet Conference ,negative
2020-08-31,VERI  new alert at   stocks daytrading  NYSE NASDAQ market 2701,positive
2020-08-31,Any scope with any of these 2017 coins that I hold dent denta bqx myst sub wic cnd qsp waves xlm strat omg sys sc powr cloak visio unify dgb moon 1st salt ppp ppt veri plr pay dnt pareto int itc rfr bdg coss,negative
2020-08-31,ITOX will run 1000 MINIMUM OVERSOLD DGTW VIZC HIHI GNCP ISBG VPOR PDPR IGEX BBDA TCEL VRUS ACB CBBT ASTI BYND FARE LAHO BCND BGFT TTCM AMRN PWDY DLCR  ssnt blin toca hoth titn veri cerc aamc fv twtr fb pop uhb hed ehd esd rwlk M ,negative
2020-08-30,VERI big pullback after a huge run  nice risk to reward entry with a stop at 8 ,positive
2020-08-30,RSPI OVERSOLD GETTING LOADED 52WKH 86 DGTW VIZC HIHI GNCP ISBG VPOR PDPR IGEX BBDA TCEL VRUS ACB CBBT ASTI BYND FARE LAHO BCND BGFT TTCM AMRN PWDY DLCR  ssnt blin toca hoth titn veri cerc aamc fv twtr fb pop uhb hed ehd esd rwlk ,negative
2020-08-30,VERI  new alert at   stocks daytrading  NYSE NASDAQ market 387,positive
2020-08-30,Veritone VERI Downgraded by Zacks Investment Research ,negative
2020-08-30,Veritone VERI Downgraded by Zacks Investment Research ,negative
2020-08-30,Veritone VERI Lowered to Hold at Zacks Investment Research ,neutral
2020-08-30,Reviewing Akerna KERN amp Veritone VERI ,negative
2020-08-30,Head to Head Comparison Akerna KERN amp Veritone VERI  stocks,positive
2020-08-30,Head to Head Comparison Akerna KERN amp Veritone VERI ,positive
2020-08-30,Reviewing Akerna KERN amp Veritone VERI ,negative
2020-08-30,ITOX will run 1000 MINIMUM OVERSOLD DGTW VIZC HIHI GNCP ISBG VPOR PDPR IGEX BBDA TCEL VRUS ACB CBBT ASTI BYND FARE LAHO BCND BGFT TTCM AMRN PWDY DLCR  ssnt blin toca hoth titn veri cerc aamc fv twtr fb pop uhb hed ehd esd rwlk M ,negative
2020-08-29,SHAK LL MU EXAS TWTR GSUM STMP VERI IZEA DVAX CATB FCEL CLSN HDS VUZI SRAX TRXC NETE KOPN APPS CYDY CRBP HLF SEC helping naked short steal your money ,negative
2020-08-29,Old Stats  but not THAT outdated or outpriced  Still a GOOD LIST   just gotta BUY A DIP when you canMER sold for 50 Sats not long ago  thats a nice BUYVERI under 400 Sats Tres BienMORE sub 200 Sats but 200 Sats to 240 Sats wont hurtGRS sub 1900 Sats ,positive
2020-08-29,VERI  new alert at   stocks daytrading  NYSE NASDAQ market 180,positive
2020-08-29,VERI  new alert at   stocks daytrading  NYSE NASDAQ market 179,positive
2020-08-29,VERI  new alert at   stocks daytrading  NYSE NASDAQ market 164,positive
2020-08-29,VERI  new alert at   stocks daytrading  NYSE NASDAQ market 163,positive
2020-08-29,Veritone VERI Raised to Buy at Zacks Investment Research ,positive
2020-08-29,Veritone VERI Stock Rating Lowered by BidaskClub ,negative
2020-08-29,Veritone VERI Raised to Buy at Zacks Investment Research ,positive
2020-08-29,Veritone VERI Upgraded by Zacks Investment Research to Buy ,positive
2020-08-29,Zacks Investment Research Downgrades Veritone VERI to Hold ,negative
2020-08-29,Veritone VERI Rating Lowered to Hold at Zacks Investment Research  ,negative
2020-08-29,Veritone VERI Rating Lowered to Hold at Zacks Investment Research   investingnews,negative
2020-08-28,ITOX will run 1000 MINIMUM OVERSOLD DGTW VIZC HIHI GNCP ISBG VPOR PDPR IGEX BBDA TCEL VRUS ACB CBBT ASTI BYND FARE LAHO BCND BGFT TTCM AMRN PWDY DLCR  ssnt blin toca hoth titn veri cerc aamc fv twtr fb pop uhb hed ehd esd rwlk M ,negative
2020-08-28,RSPI OVERSOLD GETTING LOADED 52WKH 86 DGTW VIZC HIHI GNCP ISBG VPOR PDPR IGEX BBDA TCEL VRUS ACB CBBT ASTI BYND FARE LAHO BCND BGFT TTCM AMRN PWDY DLCR  ssnt blin toca hoth titn veri cerc aamc fv twtr fb pop uhb hed ehd esd rwlk ,negative
2020-08-28,Veritone VERI Downgraded by Zacks Investment Research to Hold ,negative
2020-08-28,Veritone VERI Downgraded by Zacks Investment Research to Hold ,negative
2020-08-28,Veritone VERI Downgraded by Zacks Investment Research to Hold  stocks,negative
2020-08-28,Veritone VERI Downgraded by Zacks Investment Research to Hold ,negative
2020-08-28,VERI  new alert at   stocks daytrading  NYSE NASDAQ market 46,positive
2020-08-28,BidaskClub Downgrades Veritone VERI to Sell ,negative
2020-08-28,BidaskClub Downgrades Veritone VERI to Sell   markets,negative
2020-08-28,BidaskClub Downgrades Veritone VERI to Sell   investingnews,negative
2020-08-28,VERI  new alert at   stocks daytrading  NYSE NASDAQ market 2204,positive
2020-08-28,Veritone VERI Lifted to Buy at Zacks Investment Research   investingnews,positive
2020-08-28,Veritone VERI Stock Rating Upgraded by Zacks Investment Research  ,positive
2020-08-27,Stocks in a new downtrend aroon with decent volumeMPC AGG STNG D DUK LCI GEN EMLC WTRG UN BIV SCHZ TLT QDEL OAS OSUR HOLX AKER BND JAGS LMFA INFN DRRX OMER SCPL APDN GBLI ODT VERI KXIN MSTItrading daytrading investing,negative
2020-08-27,Financial Analysis Akerna KERN vs Veritone VERI  markets,negative
2020-08-27,J You just described my relationship w VERI,positive
2020-08-27,RSPI OVERSOLD GETTING LOADED 52WKH 86 DGTW VIZC HIHI GNCP ISBG VPOR PDPR IGEX BBDA TCEL VRUS ACB CBBT ASTI BYND FARE LAHO BCND BGFT TTCM AMRN PWDY DLCR  ssnt blin toca hoth titn veri cerc aamc fv twtr fb pop uhb hed ehd esd rwlk ,negative
2020-08-27,VERI  new alert at   stocks daytrading  NYSE NASDAQ market 1249,positive
2020-08-27,Zacks Investment Research Downgrades Veritone VERI to Hold ,negative
2020-08-27,Zacks Investment Research Downgrades Veritone VERI to Hold   markets,negative
2020-08-27,Veritone VERI Upgraded to Buy by Zacks Investment Research ,positive
2020-08-27,Veritone VERI Downgraded by BidaskClub to Sell ,negative
2020-08-27,Veritone VERI Downgraded by BidaskClub to Sell ,negative
2020-08-27,Veritone VERI Cut to Sell at BidaskClub  ,positive
2020-08-27,Veritone VERI Earns Buy Rating from Roth Capital   markets,positive
2020-08-27,Veritone VERI Earns Buy Rating from Roth Capital ,positive
2020-08-26,Veritone VERI Rating Increased to Buy at Zacks Investment Research ,positive
2020-08-26,Zacks Investment Research Upgrades Veritone VERI to Buy   markets,positive
2020-08-26,Roth Capital Reiterates Buy Rating for Veritone VERI ,positive
2020-08-26,VERI  new alert at   stocks daytrading  NYSE NASDAQ market 1884,positive
2020-08-26,BidaskClub Downgrades Veritone VERI to Sell  stocks,negative
2020-08-26,BidaskClub Downgrades Veritone VERI to Sell ,negative
2020-08-26,VERI  new alert at   stocks daytrading  NYSE NASDAQ market 1868,positive
2020-08-26,BidaskClub Downgrades Veritone VERI to Sell ,negative
2020-08-26,BidaskClub Downgrades Veritone VERI to Sell ,negative
2020-08-25,RSPI OVERSOLD GETTING LOADED 52WKH 86 DGTW VIZC HIHI GNCP ISBG VPOR PDPR IGEX BBDA TCEL VRUS ACB CBBT ASTI BYND FARE LAHO BCND BGFT TTCM AMRN PWDY DLCR  ssnt blin toca hoth titn veri cerc aamc fv twtr fb pop uhb hed ehd esd rwlk ,negative
2020-08-25,TrendFollowing TOP10 WK 35 SELL US  ALT LRN VERI BVXV RENN TWLO RGR BOXL BMRN GILT  ,positive
2020-08-25,Veritones VERI Buy Rating Reaffirmed at Roth Capital ,positive
2020-08-25,Veritones VERI Buy Rating Reaffirmed at Roth Capital   investingnews,positive
2020-08-25,Veritones VERI Buy Rating Reaffirmed at Roth Capital ,positive
2020-08-25,Veritone VERI Stock Rating Reaffirmed by Roth Capital ,positive
2020-08-24,CNNA UNDERVALUED MARIJUANA STOCK 001  DGTW VIZC HIHI GNCP ISBG VPOR PDPR IGEX BBDA TCEL VRUS ACB CBBT ASTI BYND FARE LAHO BCND BGFT TTCM AMRN PWDY DLCR  ssnt blin toca hoth titn veri cerc aamc fv twtr fb pop uhb hed ehd esd rwlk ,negative
2020-08-24,Recent VERI technical alerts Bollinger Band Squeeze plus 5 more alerts ,negative
2020-08-24,Popular LCA CVM XBI VERI FVAC CPTA BHE TA SCYX,positive
2020-08-24,StockTwits Trending Alert Trading recent interest in VERITONE INC COMMON STOCKVERI ,positive
2020-08-24,RSPI OVERSOLD GETTING LOADED 52WKH 86 DGTW VIZC HIHI GNCP ISBG VPOR PDPR IGEX BBDA TCEL VRUS ACB CBBT ASTI BYND FARE LAHO BCND BGFT TTCM AMRN PWDY DLCR  ssnt blin toca hoth titn veri cerc aamc fv twtr fb pop uhb hed ehd esd rwlk ,negative
2020-08-24,VERI  new alert at   stocks daytrading  NYSE NASDAQ market 1193,positive
2020-08-24,VERI  new alert at   stocks daytrading  NYSE NASDAQ market 1189,positive
2020-08-24,Investment Analysts Weekly Ratings Updates for Veritone VERI  markets,positive
2020-08-24,Investment Analysts Weekly Ratings Updates for Veritone VERI  stocks,positive
2020-08-24,Investment Analysts Weekly Ratings Updates for Veritone VERI  ,positive
2020-08-24,Investment Analysts Weekly Ratings Updates for Veritone VERI ,positive
2020-08-24,VERI  new alert at   stocks daytrading  NYSE NASDAQ market 898,positive
2020-08-24,Veritone VERI Receives Buy Rating from Roth Capital  markets,positive
2020-08-24,Veritone VERI Receives Buy Rating from Roth Capital  stocks,positive
2020-08-24,Veritone VERI Earns Buy Rating from Roth Capital ,positive
2020-08-24,Veritone VERI Earns Buy Rating from Roth Capital  stocks,positive
2020-08-24,Veritone VERI Earns Buy Rating from Roth Capital ,positive
2020-08-24,Veritone VERI Earns Buy Rating from Roth Capital ,positive
2020-08-24,Almost half way through Blockchain 2035   a real eye opener  I love everything about DGB more and more everyday  Thank you Amazon it took me almost 3 weeks to get it lost shipment  reorder  DGB REN LINK LTC and soon but not yet VERI PPT,positive
2020-08-22,GEVO MUST WATCH VIDEO 3 break by WednesdayDGTW VIZC HIHI GNCP ISBG VPOR PDPR IGEX BBDA TCEL VRUS ACB CBBT ASTI BYND FARE LAHO BCND BGFT TTCM AMRN PWDY DLCR  ssnt blin toca hoth titn veri cerc aamc fv twtr fb pop uhb hed ehd esd rwlk ,negative
2020-08-22,VERI updateSeems like the way to go with VERI  it to play a BREAKOUT above 425 Sats   and Count OnWish for a nice VERI WICK up toward  800 SatsTotally at BTCs will most days so VERI will have to perform some sort of SNEAK Attack to get anything Amazing Done ,positive
2020-08-21,Fri Aug 21stLosing stocks this afternoonRIG 186GAN 169PEIX 147TRVN 126BDSI 112BLNK 111VERI 99GRWG 99PCVX 98IDEX 96click here for a visual version ,negative
2020-08-21,puru WRTC VERI TWOU FTCH,positive
2020-08-21,HEMP just released earnings for Q2 amp reported 3X more revenue than this time last year The next three trading days should be hugeCODX LAKE AZN COCP AEMD MRNA CERS CBLI BRCX APT XAIR NFH VXRT CPWY AVXL CGC MJNA HEXO TGODF CZNI VERI HDSN ACB AMD LQMT,positive
2020-08-20,Veritone Inc VERI Given Consensus Recommendation of Buy by Analysts   markets,positive
2020-08-20,TOP 10 Biggest GAINS to their 2019 Peak Values MER   2700 EDR  2500VERI  2500VIA  900BTC  1250MORE  1100MUE  1050UKD  1100GRS  1000VIA  900TUBE  900DASH  850VTC   700NLG  700LOOM  700SOLVE  660STEEM 630,positive
2020-08-19,NAKD ON AFTERHOURS 50 cents by openDGTW VIZC HIHI GNCP ISBG VPOR PDPR IGEX BBDA TCEL VRUS ACB CBBT ASTI BYND FARE LAHO BCND BGFT TTCM AMRN PWDY DLCR  ssnt blin toca hoth titn veri cerc aamc fv twtr fb pop uhb hed ehd esd rwlk ,negative
2020-08-19, In terms of market optimism though VERI,positive
2020-08-19,CNNA UNDERVALUED MARIJUANA STOCK 001  DGTW VIZC HIHI GNCP ISBG VPOR PDPR IGEX BBDA TCEL VRUS ACB CBBT ASTI BYND FARE LAHO BCND BGFT TTCM AMRN PWDY DLCR  ssnt blin toca hoth titn veri cerc aamc fv twtr fb pop uhb hed ehd esd rwlk ,negative
2020-08-19,SG Americas Securities LLC Takes 134000 Position in Veritone Inc VERI   investingnews,positive
