Date,Text_clean,Sentiment
2020-09-09,Q4 2020 EPS Estimates for Ashland Global Holdings Inc ASH Raised by Analyst ,positive
2020-09-09,come watch me lie to my friends   ,negative
2020-09-09,Cowboy   Ash     Wow cool tweet This deserves 10 gifted subs,positive
2020-09-09,Playing among us with friends   Ash     come hang out ,positive
2020-09-09,sushi yam yfl yfv yfii astro oin boost bacon yfbeta rel fsw power cream aced xiot swfl ethv jfi sal astro ken gear xamp ash kif corn trx xrp swap stake crv hakka dot om  prq ymo  ,positive
2020-09-08,Ash Bubble o bubble,negative
2020-09-08,Ash Those still exist,positive
2020-09-08,Ash Bubbles,negative
2020-09-08,mfw i accidentally 3rd imposter the whole game ,positive
2020-09-08,Rager   tob firing up made a 100 in two hours  thestate probably about to create ash,negative
2020-09-08,Im over the moon and back and was so excited about this  I cant thank you enough Ash and    You guys are the best ,positive
2020-09-08,Brokerages Anticipate Ashland Global Holdings Inc ASH Will Announce Earnings of 075 Per Share ,positive
2020-09-08,Huh rumours have reached me that ASH is out ,negative
2020-09-08,Q4 2020 EPS Estimates for Ashland Global Holdings Inc ASH Boosted by Jefferies Financial Group ,positive
2020-09-08,Q4 2020 EPS Estimates for Ashland Global Holdings Inc ASH Boosted by Jefferies Financial Group  ,positive
2020-09-08,Q4 2020 EPS Estimates for Ashland Global Holdings Inc ASH Boosted by Jefferies Financial Group   investingnews,positive
2020-09-08,We back baby YFKATHIS IS THE ORIGINAL ASH NEW NAMEthestate done it againxamp tob boa yfka,positive
2020-09-08,Ash  ,negative
2020-09-08, Ash ,negative
2020-09-07,If you invest 1000 in CRON today at 539 per share and the stock prices rebound back to prepandemic prices at 734 your investment would be worth 136178 Thats 36 growth and 36178 profit  See more   OSIS DRD ASH TLF FVCB ,positive
2020-09-07,Ash Blockhead ,negative
2020-09-07,FIL Ltd Sells 37149 Shares of Ashland Global Holdings Inc ASH   investingnews,positive
2020-09-07,Ash Ooga booga same vibe ,positive
2020-09-07,Ash  Dddouble kill Then Shutdown,negative
2020-09-07,Ash  I got stabbed in the face for nothing,negative
2020-09-07,Ash  I Literally laugh out lol on this one HAHAHAHA,positive
2020-09-07,Ash You sleep in it Just to prove a point to that fucker ,negative
2020-09-07,Ash  I have never laugh so hard in my life but that was golden shit,positive
2020-09-07,bois check this out YMOon Uniswap market cap 50k liquidity locked easy 10xsushi farm yam yfl yfv astro oin boost yfbeta rel fsw power cream aced xiot swfl ethv astro ken gear xamp ash  corn swap stake crv hakka dot om unc chain yfbeta based,positive
2020-09-07,Ash  POV Keegan after being ejected when he screamed that Ash was the impostor but nobody believed him ,negative
2020-09-07,57543 Million in Sales Expected for Ashland Global Holdings Inc ASH This Quarter ,positive
2020-09-07,Ashland Global Holdings Inc ASH Expected to Post Quarterly Sales of 57543 Million ,positive
2020-09-07,57543 Million in Sales Expected for Ashland Global Holdings Inc ASH This Quarter ,positive
2020-09-07,57543 Million in Sales Expected for Ashland Global Holdings Inc ASH This Quarter  markets,positive
2020-09-07,57543 Million in Sales Expected for Ashland Global Holdings Inc ASH This Quarter  stocks,positive
2020-09-07,Ash The incredible thing here is that we still lost this game,positive
2020-09-07,Ash  guys i literally saw keegun jump out of the vent in medbay ,positive
2020-09-07,Ash  To be continued,positive
2020-09-07,Ash  The editing on this is so perfect hahaha,positive
2020-09-07, Ash unlucky,negative
2020-09-07,Ash ,negative
2020-09-07,Ash LMAOOOOO,negative
2020-09-07,Ash  keegan is the impostor,negative
2020-09-07,i swear im innocent ,neutral
2020-09-07,oops  ,negative
2020-09-07,ASH  new alert at   stocks daytrading  NYSE NASDAQ market 2342,positive
2020-09-07,ASH  new alert at   stocks daytrading  NYSE NASDAQ market 2341,positive
2020-09-07,Ashland Global Holdings Inc ASH to Post Q4 2020 Earnings of 111 Per Share Jefferies Financial Group Forecasts ,positive
2020-09-07,Q4 2020 EPS Estimates for Ashland Global Holdings Inc ASH Boosted by Jefferies Financial Group ,positive
2020-09-07,Q4 2020 EPS Estimates for Ashland Global Holdings Inc ASH Boosted by Jefferies Financial Group  markets,positive
2020-09-07,Q4 2020 EPS Estimates for Ashland Global Holdings Inc ASH Boosted by Jefferies Financial Group  stocks,positive
2020-09-07,Ash Plotting to kill you from a high place,negative
2020-09-07,Ash it works O0,positive
2020-09-07,Ash I love this,positive
2020-09-07,Ash when  u suddenly open th efrot camera on zoom mode in zoom online class,negative
2020-09-07,thestate Unpopular opinion you didnt do the airdrop and theres no proof youre going to drop ASH,negative
2020-09-07,,negative
2020-09-07,Ash Cats and them wanting the highest of heights gtlt,positive
2020-09-07,Ash ,negative
2020-09-07,Ash gurl I know that feeling Athena prefer newspaper over the 2 beds i got for her ,negative
2020-09-07,Ash Dont be mean to the catto ,positive
2020-09-07,look at this shit head gti buy him all these expensive beds and he doesnt give a FUCK hes laughing at me i can feel it ,negative
2020-09-06, ASH ASH Price 597Holders 2Pools 172 WETH  9900 ASHMint date 09062020,neutral
2020-09-06,Ash Eet eez what eet eez,negative
2020-09-06,Ash Sometimes It really do be like that,positive
2020-09-06,Ash Or is it  ,negative
2020-09-06,Ash When you get voted off even though youre a crewmate,negative
2020-09-06,It is what it is,neutral
2020-09-05,bytes Another ASH pair just dropped on uniswap  SCAM,negative
2020-09-05,thestate I just bought a bag of ASH,positive
2020-09-05,Our ambassadors have been busy with the new playtests Join in the fun on  Watch more of them       Ash   ,positive
2020-09-05, Ash Yea oopsie sorry,negative
2020-09-05,  Asagao to Kasesan,positive
2020-09-05,068 Earnings Per Share Expected for Ashland Global Holdings Inc ASH This Quarter  markets,positive
2020-09-05,068 Earnings Per Share Expected for Ashland Global Holdings Inc ASH This Quarter  stocks,positive
2020-09-05,068 Earnings Per Share Expected for Ashland Global Holdings Inc ASH This Quarter ,positive
2020-09-05,068 Earnings Per Share Expected for Ashland Global Holdings Inc ASH This Quarter ,positive
2020-09-05,068 Earnings Per Share Expected for Ashland Global Holdings Inc ASH This Quarter ,positive
2020-09-05,Ash  i have no comment ,neutral
2020-09-05, Ash Asagao to Kasesan,positive
2020-09-05,hello am live here  D ,positive
2020-09-05, so fuckign cute omg,positive
2020-09-04,50 DMA Support today ETO EYEN AB NVTA FCO FIEE APTO PAAS ASH G FIVG FUND PZN  ,positive
2020-09-04,Ash ,negative
2020-09-04,thestate Ash now Titus ,negative
2020-09-04,Ash Sooo cute I used to have a black cat until he died,positive
2020-09-04,5 Chemical Stocks to Snap Up on Global Manufacturing Revival ASH KOP SCL FSI HWKN ,positive
2020-09-04,Ash That perfect meow tho,positive
2020-09-04,Rose Above 50 DMA today UTMD BK OVV RXN BY CVBF ADI TNET CIT ASH ALL EWI TRV TMV RBCAA PLXS FLS IPOC KN MYGN  ,positive
2020-09-04,American International Group Inc Has 780 Million Holdings in Ashland Global Holdings Inc ASH   investingnews,positive
2020-09-04, That looks like something Ash would do,positive
2020-09-04, we dont deserve kitties ,negative
2020-09-04,Ash Such a cutiepie 3,positive
2020-09-04,Ash Hes so cuuuute,positive
2020-09-04,Ash so cuteee mine is all white,neutral
2020-09-04,omg I forgot how little he used to be  ,negative
2020-09-04,Threw some tether into ETH  380 think it is going to get ugly if we breakdown more Pools are doing fine uniswap port is a bit rekt XAMP holding up well though hopefully we get a nice ASH or whatever the new name is pump,negative
2020-09-04,Bought XAMPChad Bill should announce ASH or whatever the new name he decided for it it should pump all three XAMP TOB BOA I will scale into the other two soon,positive
2020-09-04,Niche was a super fun game really looking forward to trying the Switch version o ,positive
2020-09-04,thestate Please update us on release of ASH Thanks,positive
2020-09-03,    Cowboy     Ash Admit it that slaughterfest you went on made it ALL worthwhile,positive
2020-09-03,   Cowboy     Ash I enjoyed the few moments I was alive very much,positive
2020-09-03,I am the only one ash yfi yfv yfl sushi sun pearl eth ,positive
2020-09-03, You even got in on YMO That thing went live sold out and disappeared in seconds Youre the only person I know who lost money on it nobody else was quick enoughSorry for your loss man If its any consolation an ASH scammer got me bad last nite my first rugpull,negative
2020-09-03,thestate as you type that another ash wannabe got listed,negative
2020-09-03,yeetget some  XAMP TOB ASH ,negative
2020-09-03,Some bot is likely eating dirt right nowASH is not yet releasedDo not get HOTDOGGED or PIZZAD,negative
2020-09-03,Interesting read on the burning tokenomy ash,negative
2020-09-03,Ash  Best emote honestly I relate to it so much ,positive
2020-09-03,TOB amp XAMP both pumping before ASH launch Tokenomics of Ash A New Type of Yield Farming BOA,positive
2020-09-03,thestate I dont want to farm food anymore I want to farm ASH,negative
2020-09-03,Directional Bias for Ashland Global Holdings Inc ASH Trading Report  Click for Details ,negative
2020-09-03,Ashland Global Holdings Inc ASH Trading Report  Click for BuySell,positive
2020-09-03,   Cowboy     Ash Totally Youre an EPIC liar milady,negative
2020-09-03,Imagine a coin with under 100 total supply a marketcap of 37 mill a supply that contracts over time and it will also be used for farming I dont want to hear anyone say damn I wish I knew about thisfarmingBOAthestate XAMPTOBASH,negative
2020-09-03,  Cowboy      Ash Gosh that was fun,positive
2020-09-03,  Not airdropped There is some discussion about whether it will be seeded via some sale of some initial supply which you then add to the liquidity pool with XAMP or TOB or BOA to farm the rest of ASH OR whether you will farm ASH with existing pairs like XAMPTOB BOATOB,positive
2020-09-03,20 DMA Support today KTCC FRC AHH VCRA WOR IAGG ASH ARNC ATGE TWLO FLOW COW IDV UTHR KE GNPX APPS VRTU XME MTA  ,positive
2020-09-03, ASH ASH Price 401318Holders 4Pools 78 WETH  8 ASHMint date 09032020,positive
2020-09-03, Not our ASH thestate,negative
2020-09-03, ASH ASH Price 42031Holders 4Pools 76 WETH  79 ASHMint date 09032020,positive
2020-09-03,thestate When ash is it listed or is that a scam,negative
2020-09-03, Ash ASH Price 7508Holders 3Pools 56 WETH  326 ASHMint date 09032020,positive
2020-09-03,Ash  Cant wait to use this all over twitch,positive
2020-09-03,Among Us with some cool peepsCowboy        Ash  ,positive
2020-09-03,Going Live on Twitch playing Among Us with some of the finest people on the platform    Cowboy  Mark from   Ash and MEChatting for a bit and then games kick off at 7 ,positive
2020-09-03,Ash  ashlolOhno,negative
2020-09-03,Ash  Yes ,positive
2020-09-03,Ash this is like my favorite emote so far i love it  ,positive
2020-09-03,Check out our new twitchdiscord emote Thanks  for your amazing work  ,positive
2020-09-03,Ash  This is great We need more clowns on the internet,positive
2020-09-03,  Cowboy       Ash A lot of people I love,positive
2020-09-03,  Cowboy       Ash wow  Ashe is my favourite strimer,positive
2020-09-03,  Cowboy       Ash This will be one wild stream,positive
2020-09-03,  Cowboy       Ash WWhats goin on back there bajo  ,negative
2020-09-03,  Cowboy       Ash Chaos,negative
2020-09-03, Yeah but what if you need it to farm ASH If ASH is worth a lot then maybe you sit through the burn If you dont like the burn then you use BOA since that burn doesnt hurt holders only sellers Im planning to farm ASH with BOA personally,positive
2020-09-03,  Cowboy       Ash That bajo art is very you excited,positive
2020-09-03,  Cowboy       Ash Me ready to watch bajo die a lot and ash kill everyone,negative
2020-09-03,  Cowboy       Ash Ill be sure to be there,positive
2020-09-03,  Cowboy       Ash I really wish they were sooner  My American ass has a child in school so Ill be asleep,negative
2020-09-03,  Cowboy       Ash hey man can u pls giveaway a fall guys key i dont have enough to buy one,positive
2020-09-03,  Cowboy       Ash Awesome,positive
2020-09-03,thestate Youve failed on delivering to make us rich thestate When is TOB hitting 250 again Or we should just look away and hope ASH redeems everything,negative
2020-09-03,10 streamer costream tonight Cowboy    Mark from    Ash and me  are playing Among Us tonight 7pm AEST Its going to be nuts Art by   amazing ,positive
2020-09-03,Tired of hearing about yield farming but dont understand what it is Excellent write up from thestate on his ecosystem of XAMP TOB BOA amp ASH How they fit in and the basic mechanics behind liquidity pools ,positive
2020-09-03,       Ash Also somehow wasnt following ash on Twitter rectified that now,neutral
2020-09-03,       Ash I dont need the love mate everyone does though,positive
2020-09-02, would be crazy not to be in XAMP TOB and BOA before the ASH farming,positive
2020-09-02,Did you keep runners ALB nicely in the money AH SPY SPX IWM QQQ CE EMN WLK ASH ,positive
2020-09-02,ash anyone,negative
2020-09-02,thestate From the ASH we all rise,positive
2020-09-02, But is ASH ever going to drop,negative
2020-09-02,HOTDOG SinfulXAMP TOB BOA ASH thestate Designed to repent your financial sins ,negative
2020-09-02,XAMP TOB and BOA is a low marketcap project that has the addition of yield farming coming with ASH The dev team is amazing the vision is real and there is no fear of rug pull Stop buying tuna coin or whatever the hell and try to join a project is doing something real,positive
2020-09-02,8a Ash I really hate to break it to you its actually a seal,negative
2020-09-02,Crypto solves this Soon free thinking individuals will by necessity have to form micronations to avoid government overreach and tyranny If this sounds far fetched to you you arent paying attention XAMP TOB BOA ASH Burn the state ,negative
2020-09-02,Ash issssssssssssss that an ash,negative
2020-09-02,  Ash ,negative
2020-09-02,  Ash ,negative
2020-09-02,  Ash everything  jk love u jamie,positive
2020-09-02,  Ash Whats not to love,positive
2020-09-02,  Ash 11hrs of pure poopiness Nice,positive
2020-09-02,Also please make sure to love these amazing Casters who made the night so great       Ash ,positive
2020-09-02,        Ash I meant ass I really hate auto correct,negative
2020-09-02,Yo Among us was an awesome time tonightThank you so much to everyone who hung out And bigger thanks to all the sick gamers to playedBig love to  for slamming this event togetherAnd thank you for the end of stream host Ash Please dont hurt me Ash  ,positive
2020-09-02,        Ash You saved my staff with that first kill as well man,positive
2020-09-02,Had a great time getting together with a bunch of Australian streamers playing Among Us       Ash  If youre looking for more content creators consider giving them a follow ,positive
2020-09-02,Reen i love this,positive
2020-09-02, Ash ,negative
2020-09-02, Ash vid,negative
2020-09-02,Podcast If you want a true degen ask thestate if hethey want to talk about incoming ASH farming through the unique BTS ecosystem XAMP TOB BOA Could be fun imo,positive
2020-09-02,Do you like inflation Banks do Do you like crypto Why allow the banking class to impoverish you XAMP TOB and BOA are deflationary assets used to farm ASH Fuck the banks fuck inflation Long live true grassroots crypto ,negative
2020-09-02,Doo Doong Deung Jang    ,negative
2020-09-02,  bytes thestate Will ash be automatically airdropped to tob xamp and boa holders,negative
2020-09-01,  did one better  he founded a shitcoin and named it ash,negative
2020-09-01, you have been a great young trader to follow you give a lot of good projects to look at Check out what thestate is doing with XAMP TOB and BOA in preparation for ASH farming I think you will recognize the potential in this project,positive
2020-09-01,This man is doing it rightXAMP TOB BOA ASH ,positive
2020-09-01, I married 4 XAMP TOB BOA and ASH We have an open relationship,positive
2020-09-01,want to know why everyone loved XRP during the last bull run because they thought it was cheap relative to BTC and ETH Want to know why people will love XAMP TOB and BOA same dynamic except they actually are priced well plus ASH farming,positive
2020-09-01,These scam defi shitcoins are going nowhereXAMP TOB BOA ASH ,negative
2020-09-01, are you looking at XAMp TOB and BOA right now Guys will be able to come in with a fraction of that and be in a good position to farm ASH The profit takers are coming and the newbs are starting to trickle in,positive
2020-09-01,Scan results  Bullish Engulfing today FIXX PGTI RXN SPH FRTA FIX ABB FSS MTH BRX GTLS TOL BZH TMHC COMM MHO TPH WRI ROIC ASH  ,negative
2020-09-01, Bitlord XAMP TOB BOA in preparation for ASH farming This advice will make you richer Watch the new people in the space flock to the coins with the low market caps Very exciting,positive
2020-09-01,  You did well but that doesnt mean that it was the final say in the move YFII could very well retrace and that XAMP stack you sold for 03 could be 1  ASH could generate huge yields remains to be seen We respectfully place our bets according to our strategy,positive
2020-09-01,Lots of discussions in thestate TG surrounding ASH farming with XAMP TOB and BOA So I created this to visualize the 101 ,negative
2020-09-01, IF you like AMP  then check this entire ecosystem XAMP TOB BOA ASH thestate,positive
2020-09-01,Outside Day today LTHM OLN ASH TEN HCC HAL BPOPM MMT GLT ALLT RUSHA MTH GPM  ,negative
2020-09-01,Make sure you have enough ETH in your wallet so when the Phoneix rise from the  you can collect the ASHXAMP TOB BOA ASH,positive
2020-09-01,thestate  Bill  could we get an update on the TOB airdrops  And what about the ol yield farming  Ive got the state on the phone and they wanna know when theyll get burned by falling ASH xamp tob boa ash crypto billdrummond defi uniswap,negative
2020-09-01,   ash will be released in the next couple of daysweeks There are only a few information about ash yet but I think as soon as it gets released there will be tutorials The way ash works it will passively increase the price of XAMP TOB and BOA but youll missing something out,positive
2020-09-01,Rose Above 50 DMA today CVE ATHM EGF RXN FCCY QCRH SBSI FNCB ASH HCC FXNC MTB MUC  ,positive
2020-09-01,Soon      Ash   BobbyJ  ,negative
2020-09-01,Goldman Sachs Group Inc Decreases Holdings in Ashland Global Holdings Inc ASH   investingnews,negative
2020-09-01,Ash Gimmy one right now ,negative
2020-09-01, Did you already have a look at the thestate ecosystem XAMP TOB BOA and soon ASH,positive
2020-09-01,Ash No fair gib pls,negative
2020-09-01,  XAMP is a self burning token You need it to buy TOB another self burning token You need at least one of them to get ash a yield farming token Its a trading game but it will go fucking insane during the next few weeks,negative
2020-09-01, Building my Drummond stack XAMP TOB BOA in preparation for ASH I am taking my shot the premise is good This represents one of the better opportunities for high returns in my humble opinion,positive
2020-09-01,Ash ,negative
2020-09-01,Ash Moms are the best,positive
2020-09-01,intel binance Alive and well come back to the community Youre a celebrityXAMP TOB BOA ASH,positive
2020-09-01,Ash Oh my god looks like extra yummy thing Now Im hungry,positive
2020-09-01,Ash Ok so which month is not a month September October November or December or are we not counting the month that we are almost all as of writing currently in September,positive
2020-09-01,Ash And then 2021 ends up being 2020 remaster and we all die,negative
2020-09-01,Ash Is it though ,negative
2020-09-01,Ash 2020 is already bad enoughlets not hope 2021 is the 2nd season of 2020,negative
2020-09-01,NCZ RTE ASH 3DP MNW LEX 10 at 10 These ASX stocks are sparkling in the sky this morning via Stockhead  NCZ NewCenturyResources RTE RetechTechnologyCo ASH AshleyServicesGroup 3DP Pointerra MNW MintPayments LEX LefroyExploration A,positive
2020-09-01,Ash I wonder what 2021 will bring,positive
2020-09-01,Ash So uhh you gonna offer some of that cinnabun,positive
2020-09-01,Ash 3,negative
2020-09-01,Ash Um excuse me that looks delicious,positive
2020-09-01,nom  ,negative
2020-09-01,Well played to the fukn genius who sold ASH at 31c this morning 11c lower than yesterdays close just because it went ex on a 27c ff dividend,positive
2020-08-31,uh huh XAMP TOB ASH  ,negative
2020-08-31,Alameda Will you be the first to list XAMP TOB BOA and then ASH Imagine having the whole thestate ecosystem ,positive
2020-08-31,Alameda Get the whole thestate ecosystem on it XAMP TOB BOA and ASH when it releases yield farming,positive
2020-08-31, ash sooon The personal emission rate mechanism has me drooling,positive
2020-08-31,Alameda def look at the thestate ecosystem Entire community that trades the ratios of the 3 coins against one another Also soon to be released yield farming XAMP TOB BOA ASH,positive
2020-08-31,Would love to have BURNPERP composed of XAMP TOB BOA and eventually ASHWhy Because why not ,negative
2020-08-31,In preparation for ASH Ive been accumulating xamp between 007009 with every other profit taking Ive had Pretty thicc position now,positive
2020-08-31,ash will probably be the play next days,negative
2020-08-31,Hype AF enter ash ,negative
2020-08-31,State of crypto Sentiment pops for ASH VIX and many others to start the week with the market moving more bullish than expected,positive
2020-08-31,50 DMA Support today ASH VMW  ,positive
2020-08-31,Tokenomics of ash  a new type of yield farming,positive
2020-08-31,  ashbaklund,negative
2020-08-31,Bitlord Have you checked the Bill Drummond coins thestate XAMPhetamemes XAMP burns if price lower than last day TOB burns if ATH broken BOA has a tax pool and ASH soon for yielding,negative
2020-08-31,US  China relationship  What does this mean for Basic Materials sector LOOP VHI MTX HCC ASH IOSP POL PQG SUM FRD  New free app on Google Play  angleritics,negative
2020-08-31,TOB has clearly bottomedYou gonna FOMO buy it 3x higher when Bill will launch ASH and yield farmingChart from thestate TG channel XAMP BOA ,negative
2020-08-31,        Ash  nicely done ,positive
2020-08-31,Rager Alameda thestate  Is ash out yet,negative
2020-08-31,Bitlord ASH,negative
2020-08-31,Alameda thestates ecosystem this guy is really specialXAMP TOB BOA and soon to be ASHHuge Telegram community too behind the projects,positive
2020-08-31,Alameda thestates ecosystemXAMP TOB BOA and soon to be ASHHuge Telegram community too behind the projects,positive
2020-08-31,XAMP  Looking to scale in at 00050007 Expecting a good pump when ASH is announced,positive
2020-08-31,Bitlord ASH by thestate,negative
2020-08-31,Hot damn thestate  got some dope ass ideas I would need to pleb swing trade some new DeFi crap coins to build some ASH capital   ,positive
2020-08-31,    BobbyJ     Ash  See you then ,positive
2020-08-31,    BobbyJ     Ash  Ooh damn definitely gonna be watching this,positive
2020-08-31,    BobbyJ    Ash  Im taking names gt,negative
2020-08-31,    BobbyJ    Ash  Not if I see you first ,negative
2020-08-31,    BobbyJ     Ash  He did such an amazing job Really thankful for his help ,positive
2020-08-31,    BobbyJ     Ash  Yes The people and the  art ,positive
2020-08-31,Ash Summoner Trip,positive
2020-08-31,    BobbyJ    Ash  Looking forward to it ,positive
2020-08-31,Ash All I see is ,negative
2020-08-31,    BobbyJ     Ash  ,negative
2020-08-31,    BobbyJ     Ash  Well this looks all kinds of amazing ,positive
2020-08-31,Todays exdividendsinvesting dividendsAAPL ASB ASH BCC BGFV BLL BRKR BWA CCNE CDK CIX CLGX COWN CTB CXP and more,positive
2020-08-31,BSE SDG ASH 3 ASX dividend shares to buy urgently via Motley Fool  BSE BaseResources SDG SunlandGroup ASH AshleyServicesGroup ASX ausbiz smallcaps microcaps ausstocks,negative
2020-08-31,Ash Just PsyOps teaser,positive
2020-08-31,if you were in  already you could have learned about XAMP TOB BOA and now ASH You could be part of a group of experienced traders pirates and degens What are you waiting for,positive
2020-08-31,Ash ,negative
2020-08-30,During pillowtalk I like to shill  her my alts akro ash sxp,positive
2020-08-30,Ash Looks like a normal teamfight in league,neutral
2020-08-30,Ash Van Gogh would be proud,positive
2020-08-30,Ash i thought this was just me LOL,neutral
2020-08-30,this is the type of quality production ive come to expect from the makers of the worlds best game client  ,positive
2020-08-30,DeFi is Traditional Banking on a smart contract like Radio on the Internet Real innovation is what thestate  is trying to bring to the table XAMP TOB  ASH BOA,positive
2020-08-30, you are always welcome in this space it just moves at a different speed than stonks XAMP TOB BOA ASH,positive
2020-08-30, thestate Rager Probably TOB to farm ASH,negative
2020-08-30,BurnthestateXAMP TOB BOA ASH ,negative
2020-08-30,Tokenomics of Ash  tob xamp boa,negative
2020-08-30,thestates token ecosystem and the newest on the block soon ASHRead the article here XAMP TOB BOA ,positive
2020-08-30,I know you guys have heard it before but here is a good article about what is in store for XAMP TOB BOA and ASH written by the man thestate himself,positive
2020-08-30,Can you smell that Bills cooking with XAMP TOB BOA ASH,negative
2020-08-30,thestate yield farming is coming XAMP TOB BOA amp to complete the ecosystem ASH this is a great read and details of the soon to be released Ashfarm ,positive
2020-08-30,loaded XAMP way too early in the weekSimply didnt have the energy or time to trade this like it deserved plus side is iron hands when it dips like a bastardNows where the limit order would have filled anywaySlightly smaller bags loaded ride or die ASH pump or bust,positive
2020-08-30,short ratio interest of EMN is 248 at 20190531  WLK 289 POL 128 ASH 379 CE 281,positive
2020-08-30, Come get in this telegram We are discussing 3 coins 1 project XAMP TOB BOA and soon to be ASH,negative
2020-08-30,  ASH  one of the primary drivers isnt out yet Its unborn,positive
2020-08-30,From the ASH a Phoenix risesXAMP TOB BOA ,positive
2020-08-30,Ive been slowly refilling my xamp position in order to relieve the salty bagholders from their pain and suffering Im back up to half my big thicc level position but with much lower  of my available defi capital with significantly more I can add if need be ash prep ,positive
2020-08-30,ash airdrop is coming out  prepare for xamp and tob DEFIGEM Uniswap DEFIYFI YFIE,negative
2020-08-30,Ash ,negative
2020-08-30,OW      Dragons  this is the cutest shit ive ever seen,positive
2020-08-30, Im balls deep in xamp and tob i guess we are having Ash pool soon,positive
2020-08-30,ASH  new alert at   stocks daytrading  NYSE NASDAQ market 2017,positive
2020-08-30,Another gem tob and xamp ash airdrop soon  DYOR DEFI DEFIGEM uniswap  yfie already done 20x from initial call,positive
2020-08-30, keep the glasses gt,positive
2020-08-30, Ash But its already so cute I will buy one next year ,positive
2020-08-30,Ash Wait to learn English Asking you Sorry but Im like huh ,negative
2020-08-30, XAMP TOB BOA and soon to be ASH,negative
2020-08-30,Ash O,negative
2020-08-30,Imagining XAMP gt AMPLTOB gt YFLASH gt YFIBOA gt RWS,negative
2020-08-30, Check out the XAMP capitulation Great buying opp with ASH on the horizon,positive
2020-08-30,Ash woah no need to leak my dms,positive
2020-08-30,Ash holy shit 60 ping,negative
2020-08-30,Ash Im scared to ask about the toe pics,negative
2020-08-30,Ash ,negative
2020-08-30,stream live here gtgtgt   ,positive
2020-08-30,Ash that guy getting walled HARD ,negative
2020-08-30,Ash lol,positive
2020-08-30,Ash Damn  Thats dedication  And creepy,negative
2020-08-30,Ash Are you streaming rust today,negative
2020-08-30, ASH aint even out yet Thatll drive demand for XAMP amp TOB Best is yet to come,positive
2020-08-30,Ash is that a friend or,neutral
2020-08-30,Ash Is this what it feels like ,negative
2020-08-30,Ash this just hurts to look at,negative
2020-08-30,Ash Do you really tho,negative
2020-08-30,60 notifications in 15 secs makes me miss the toe pics  ,negative
2020-08-29,Ash If it means anything I wont notice you either,neutral
2020-08-29,Really hoping that thestate makes the ASH farming lucrative enough to XAMP and TOB believers that its worth the 50 drawdown almost all of them have endured since purchase,positive
2020-08-29,Ash wow she looks like Esmeralda ,positive
2020-08-29,when someone says buy XRPLINK BTC ETH DIE TOMO XAMP ASH TOB  uniswap binance bitcoin ,negative
2020-08-29,guys I have made 7 ETH  this week just casually trading the XAMP TOB BOA game created by thestate  ASH farming is coming soon 7 ETH casually hamstrung by my work schedule This has been a down week in the market What are you waiting for anon,negative
2020-08-29,Swing trading is freaking af Lost 1000ZZZ XAMP TOB BOA ASHCatch the action on this tokens this week Very very bullish Expecting atleast 5X,positive
2020-08-29,Ash I feel you there Juliana didnt notice me either Raid Shadow Legends is so cruel  ,negative
2020-08-29,Good for holding someDIA DOT LINK ATOM HTR BLM TOMO DEXT SNX XAMP TOB ASH gemhunting shitcoinambusher gems bitcoin ethereum crypto,positive
2020-08-29,thestate is the best crypto launch Ive been involved in since 2017 XAMP gt TOB gt BOAAll three farm ASH unreleased in a novel percentage of mcap fashion Cant wait for this to take off in full effect ETA 1 week,positive
2020-08-29, Put in   in the baker and then got some sushi and put the profits into xamp but 5 of my coins burned because we like to burn shit but i added some tob amp boa to farm ash and am now rich I dont understand it either but im trying to pay something mr tax man,positive
2020-08-29, Ash vid,negative
2020-08-29,Ash Noticed,positive
2020-08-29,Ash This might not be the final design but at least 90 there ,positive
2020-08-29, This is epic,positive
2020-08-29,Ash Haha glad you asked xDWere planning to run a Kickstarter for them next year,positive
2020-08-29, Oh my gosh Please tell me how I can get one of those plush ,positive
2020-08-29,Ash Anyway samira looks hot uwu,positive
2020-08-29,Ash Is that illaoi daughter,positive
2020-08-29, Ash OOOO,negative
2020-08-29, Ash Samira,positive
2020-08-29, Ash Samira,positive
2020-08-29,Ash WakandaForever ,positive
2020-08-29,Ash who dis,negative
2020-08-29,Ash whos that OwO,positive
2020-08-29,OwO  mama ,negative
2020-08-29,Ash wakanda forever ,positive
2020-08-29,damn dude  ,negative
2020-08-29,Streaming Among Us with  Ash    amp others,positive
2020-08-29,  thestate And Bill just said Saturday and will do the snapshot when he feels like it so if you want in on the airdrop you are on the clock somewhere in the world thestate xamp tob boa ash,positive
2020-08-29,  thestate    Bill has the benefit of hindsight to improve on YFI model when building ASH With the supply rebase model when ASH farming begins XAMP amp TOB will be literally YFI on steriods,positive
2020-08-29,Ash Also hows Senpai called during weekdaysSenapaid ,positive
2020-08-29,Ash Hm posted two hours ago its Saturday 224AM CEST so Senpai was prolly off for the weekend  ,neutral
2020-08-29, Dudas you gotta get on the XAMP TOB BOA ASH train with thestate Just ask  or  or ,negative
2020-08-28,  thestate Hey Im pretty new to crypto I have both xamp and tob How do I acquire ash I dont know most of the crypto terminology lol,positive
2020-08-28,thestate Nice ash will be the new yfi but to get it you will need tob first Send it,positive
2020-08-28,Ash My crush either so,positive
2020-08-28,Ash gotta try harder,positive
2020-08-28,Ash Im sure theyre gonna notice you twice tomorrow to balance it out,positive
